insertar,registro,registro_senasa,marca,empresa,activos,banda_toxocologica,producto_propio,precio,rentabilidad,precio_minimo,precio_maximo
FALSE,S_37082,37082,LIMIT,NOVA  S. A. U.,GLIFOSATO 24%## IMAZETAPIR 2%,III,FALSE,22,22%,17.6,26.4
FALSE,S_37081,37081,D-70,SINER S A,"2,4 D 84,3%",II,FALSE,24,16%,19.2,28.8
FALSE,S_37080,37080,GLIFOPRO,PROTEGRAN S A,"GLIFOSATO 39,2%",III,FALSE,22,17%,17.6,26.4
FALSE,S_37079,37079,GLIFOPRO SP 55,PROTEGRAN S A,GLIFOSATO 55%,III,FALSE,14,6%,11.2,16.8
FALSE,S_37078,37078,MUROC 25 WDG,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,CLORIMURON ETIL 25%,III,FALSE,7,19%,5.6,8.4
FALSE,S_37077,37077,ESKOBA AMONIO SURCOS,SURCOS S.A.,GLIFOSATO 40%,III,FALSE,7,5%,5.6,8.4
FALSE,S_37076,37076,OLIUS,CAMPOCATT SRL,ACEITE DE SOJA 87%,IV,FALSE,25,4%,20,30
FALSE,S_37075,37075,CANTUS,BASF ARGENTINA S A,BOSCALID 50%,III,FALSE,24,17%,19.2,28.8
FALSE,S_37073,37073,RUEDA,BAYER SOCIEDAD ANONIMA,"CIPROCONAZOLE 16%## TRIFLOXISTROBIN 37,5%",III,FALSE,12,0%,9.6,14.4
FALSE,S_37072,37072,ABAMET S,SINER S A,"ABAMECTINA 1,8%",II,FALSE,17,6%,13.6,20.4
FALSE,S_37071,37071,ACETOCLOR GENBRA,GENBRA ARGENTINA S.A.,ACETOCLOR 90%,II,FALSE,16,3%,12.8,19.2
FALSE,S_37070,37070,VOLT,BORCHES Y CIA S A,FLUROCLORIDONA 25%,III,FALSE,6,19%,4.8,7.2
FALSE,S_37069,37069,POSEID�N MAX,BAYER SOCIEDAD ANONIMA,"CIPROCONAZOLE 16%## TRIFLOXISTROBIN 37,5%",III,FALSE,24,25%,19.2,28.8
FALSE,S_37067,37067,KOLTAR 24 EC,SUMMIT AGRO ARGENTINA S A,OXIFLUORFEN 24%,III,FALSE,19,8%,15.2,22.8
FALSE,S_37066,37066,ADAGE �,SYNGENTA AGRO SOCIEDAD ANONIMA,TIAMETOXAM 35%,III,FALSE,12,14%,9.6,14.4
FALSE,S_37065,37065,CORREDOR SL,RAINBOW AGROSCIENSES SA,"IMAZETAPIR 10,6%",IV,FALSE,18,17%,14.4,21.6
FALSE,S_37064,37064,LIGIER PH BIO,BAHNSA S.A.,ALCOHOL GRASO ETOXILADO 25%,IV,FALSE,24,18%,19.2,28.8
FALSE,S_37063,37063,ALMUS,CAMPOCATT SRL,ALCOHOL GRASO ETOXILADO 25%,IV,FALSE,25,24%,20,30
FALSE,S_37059,37059,GLYNOMYL A,TECNOMYL S.A.,GLIFOSATO 48%,III,FALSE,15,3%,12,18
FALSE,S_37058,37058,CLORIMURON BIESTERFELD,BIESTERFELD ARGENTINA SOCIEDAD ANONIMA,CLORIMURON ETIL 25%,III,FALSE,17,1%,13.6,20.4
FALSE,S_37056,37056,LAMBDA 5 MELTHIS,SURCROPS SRL,LAMBDA-CIALOTRINA 5%,II,FALSE,15,4%,12,18
FALSE,S_37055,37055,GLIFOS PLUS,FMC QUIMICA SOCIEDAD ANONIMA,GLIFOSATO 60%,III,FALSE,10,9%,8,12
FALSE,S_37054,37054,TEBUCONAZOLE 43 SC,SURCOS S.A.,TEBUCONAZOLE 43%,III,FALSE,8,13%,6.4,9.6
FALSE,S_37052,37052,UNION MAX ACA,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,"IMIDACLOPRID 10%## LAMBDA-CIALOTRINA 1,25%",II,FALSE,15,13%,12,18
FALSE,S_37049,37049,AMBASSADOR,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,METALAXIL 35%,III,FALSE,14,19%,11.2,16.8
FALSE,S_37048,37048,TECNOCLOR,TECNOMYL S.A.,ACETOCLOR 90%,II,FALSE,13,17%,10.4,15.6
FALSE,S_37046,37046,LAMBDA MICROCAP 25,YERCO S A,LAMBDA-CIALOTRINA 25%,II,FALSE,25,25%,20,30
FALSE,S_37045,37045,TORAM,SUMITOMO CHEMICAL ARGENTINA S.A.,"PICLORAM 28,7%",IV,FALSE,13,4%,10.4,15.6
FALSE,S_37044,37044,ATRACROPS 50,SURCROPS SRL,ATRAZINA 50%,IV,FALSE,5,10%,4,6
FALSE,S_37043,37043,BECTRA 75,GLEBA S A,METRIBUZIN 75%,III,FALSE,24,20%,19.2,28.8
FALSE,S_37039,37039,ABAMECTINA FARM CHEMICALS FORTE,FARM CHEMICALS ARGENTINA S.R.L,"ABAMECTINA 3,6%",II,FALSE,5,4%,4,6
FALSE,S_37038,37038,RECORD SURCOS,SURCOS S.A.,IMIDACLOPRID 35%,III,FALSE,22,10%,17.6,26.4
FALSE,S_37037,37037,KUMMEL SECUESTRANTE,ESCOBOSA EDUARDO JOSE,EDTA TETRASODICO 49%,IV,FALSE,12,18%,9.6,14.4
FALSE,S_37036,37036,FG II,MONSANTO ARGENTINA SRL,"GLIFOSATO 79,2%",IV,FALSE,8,15%,6.4,9.6
FALSE,S_37035,37035,CARBENDAZIM ACA 50,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,CARBENDAZIM 50%,III,FALSE,5,9%,4,6
FALSE,S_37033,37033,"2,4D 60 DUSHO",SURCROPS SRL,"2,4 D 60%",III,FALSE,5,17%,4,6
FALSE,S_37032,37032,RAK M,BASF ARGENTINA S A,"(Z)/(E)-8-DODECENIL ACETATO 7,2%",IV,FALSE,24,5%,19.2,28.8
FALSE,S_37031,37031,IMIDA 60 FS SUMAGRO,SIPCAM ARGENTINA S.R.L.,IMIDACLOPRID 60%,III,FALSE,22,13%,17.6,26.4
FALSE,S_37029,37029,TALONE P,,CLOROTALONIL 50%,III,FALSE,8,3%,6.4,9.6
FALSE,S_37028,37028,TITUS,CAMPOCATT SRL,"ALCOHOL GRASO ETOXILADO 85,8%",IV,FALSE,16,19%,12.8,19.2
FALSE,S_37023,37023,ACEITE VEGETAL ECO ADH,AGRONEGOCIOS LITORAL S.A.,ACEITE DE SOJA 86%,IV,FALSE,16,13%,12.8,19.2
FALSE,S_37022,37022,RIZO OIL M,RIZOBACTER ARGENTINA S A,ESTERES METILICOS DE ACIDOS GRASOS DE ACEITE DE SOJA 82%## ESTERES METILICOS DE ACIDOS GRASOS DE ACEITE VEGETAL 82%,IV,FALSE,11,22%,8.8,13.2
FALSE,S_37021,37021,RIZOSPRAY EXTREMO,RIZOBACTER ARGENTINA S A,ESTERES METILICOS DE ACIDOS GRASOS DE ACEITE DE SOJA 70%## ESTERES METILICOS DE ACIDOS GRASOS DE ACEITE VEGETAL 70%,IV,FALSE,18,9%,14.4,21.6
FALSE,S_37020,37020,CLORIMURON ASSA,ARECO SEMILLAS S.A.,CLORIMURON ETIL 25%,III,FALSE,14,5%,11.2,16.8
FALSE,S_37018,37018,GARANTE FULL II,FALCROP S.A.,GLIFOSATO 60%,IV,FALSE,20,12%,16,24
FALSE,S_37013,37013,FOGO SURCOS,CHIMAGRO SA,"PARAQUAT DICLORURO 27,6%",II,FALSE,17,11%,13.6,20.4
FALSE,S_37012,37012,GLIFOSATO POWER ARN EBC,ENRIQUE M BAYA CASAL S A,"GLIFOSATO 64,5%",IV,FALSE,8,17%,6.4,9.6
FALSE,S_37011,37011,ACETOCLOR 90 DUSHO,SURCROPS SRL,ACETOCLOR 90%,III,FALSE,25,18%,20,30
FALSE,S_37010,37010,CARBENDACROPS 50,SURCROPS SRL,CARBENDAZIM 50%,III,FALSE,14,25%,11.2,16.8
FALSE,S_37009,37009,GALGOTRIN PLUS,CHEMOTECNICA SOCIEDAD ANONIMA,CIPERMETRINA 50%,II,FALSE,21,7%,16.8,25.2
FALSE,S_37007,37007,DIATOMID ECOLOGIC INSECTICIDE,DOMANICO EDUARDO ARTURO,TIERRA DE DIATOMEAS 100%,IV,FALSE,16,3%,12.8,19.2
FALSE,S_37005,37005,FOSATO LP,MONSANTO ARGENTINA SRL,"GLIFOSATO 39,2%",III,FALSE,7,16%,5.6,8.4
FALSE,S_37004,37004,ROGOR PLUS,FMC QUIMICA SOCIEDAD ANONIMA,DIMETOATO 40%,II,FALSE,11,18%,8.8,13.2
FALSE,S_37003,37003,GLIFOEXTRA G 48,GENBRA ARGENTINA S.A.,GLIFOSATO 48%,III,FALSE,16,1%,12.8,19.2
FALSE,S_37000,37000,AZUL 70,FALCROP S.A.,ZINEB 70%,III,FALSE,17,0%,13.6,20.4
FALSE,S_36998,36998,TILLAGE,FARMCHEM SA,CLORIMURON ETIL 25%,III,FALSE,10,23%,8,12
FALSE,S_36997,36997,ABRIGO PLUS,NOVA  S. A. U.,"METIL TIOFANATO 37,5%## TEBUCONAZOLE 10%",III,FALSE,14,14%,11.2,16.8
FALSE,S_36996,36996,FLOUX,AGROFINA S A,ACETAMIPRID 2%## LAMBDA-CIALOTRINA 2%,II,FALSE,10,11%,8,12
FALSE,S_36995,36995,ACETOCLOR 84 ADN,ADN AGRO S.A.,ACETOCLOR 84%,III,FALSE,8,17%,6.4,9.6
FALSE,S_36994,36994,"IMAZETAPIR 10,6 ADN",ADN AGRO S.A.,"IMAZETAPIR 10,6%",III,FALSE,19,2%,15.2,22.8
FALSE,S_36990,36990,GLIFOSATO 48 SL ASSA,ARECO SEMILLAS S.A.,GLIFOSATO 48%,III,FALSE,19,7%,15.2,22.8
FALSE,S_36989,36989,ESKOBA MAX SURCOS,SURCOS S.A.,"GLIFOSATO 75,7%",III,FALSE,15,15%,12,18
FALSE,S_36985,36985,MACHETE D 72,GENBRA ARGENTINA S.A.,"2,4 D 72%",II,FALSE,8,7%,6.4,9.6
FALSE,S_36984,36984,SUMIEIGHT MT,SUMMIT AGRO ARGENTINA S A,"DINICONAZOLE-M 3,2%## METIL TIOFANATO 40%",III,FALSE,8,23%,6.4,9.6
FALSE,S_36981,36981,"GLIFOCROPS 66,2 %",SURCROPS SRL,"GLIFOSATO 66,2%",III,FALSE,11,23%,8.8,13.2
FALSE,S_36979,36979,RIDOWN 75.7,RAINBOW AGCHEM MANUFACTURING S.A.,"GLIFOSATO 75,7%",IV,FALSE,20,12%,16,24
FALSE,S_36978,36978,NOXION SEMILLERO,AGROFINA S A,METALAXIL -M 35%,II,FALSE,12,7%,9.6,14.4
FALSE,S_36976,36976,REFLECT �  XTRA,SYNGENTA AGRO SOCIEDAD ANONIMA,"AZOXISTROBINA 20%## ISOPIRAZAM 12,5%",II,FALSE,18,20%,14.4,21.6
FALSE,S_36975,36975,HORMIXAN MIREX,PUNCH QUIMICA S A,"ABAMECTINA ,05%",III,FALSE,13,12%,10.4,15.6
FALSE,S_36974,36974,ADJUST,ROTAM DE ARGENTINA AGROQUIMICA SRL,MEPIQUAT CLORURO 5%,III,FALSE,9,11%,7.2,10.8
FALSE,S_36973,36973,ATRAZINA MAX SIGMA,SIGMA AGRO SA,ATRAZINA 90%,III,FALSE,25,0%,20,30
FALSE,S_36972,36972,SOLOMON O-TEQ,BAYER SOCIEDAD ANONIMA,BETA-CIFLUTRINA 9%## IMIDACLOPRID 21%,II,FALSE,10,18%,8,12
FALSE,S_36969,36969,BIFENTRIN ARN EBC,ENRIQUE M BAYA CASAL S A,BIFENTRIN 10%,II,FALSE,20,4%,16,24
FALSE,S_36968,36968,MANCOZEB BROMETAN,BROMETAN S R L,MANCOZEB 80%,III,FALSE,13,10%,10.4,15.6
FALSE,S_36962,36962,"GLIFOSATO 39,2 ACTION",XINGFA ARGENTINA S.A.,"GLIFOSATO 39,1%",IV,FALSE,15,2%,12,18
FALSE,S_36959,36959,ZINEB BROMETAN,BROMETAN S R L,ZINEB 70%,III,FALSE,6,7%,4.8,7.2
FALSE,S_36958,36958,CARBENDAZIM 50 KEMSURE,AGROEMPRESA COLON  S.A.,CARBENDAZIM 50%,III,FALSE,22,14%,17.6,26.4
FALSE,S_36957,36957,STRIKE,TRICAL ARGENTINA S.R.L.,"CLOROPICRINA 41,48%## DICLOROPROPENO (1,3-D) 76,25%",Ia,FALSE,25,5%,20,30
FALSE,S_36956,36956,DELTAMETRINA ARN EBC,ENRIQUE M BAYA CASAL S A,DELTAMETRINA 10%,III,FALSE,15,10%,12,18
FALSE,S_36954,36954,TEBUCONAZOLE 25% SURCOS,SURCOS S.A.,TEBUCONAZOLE 25%,III,FALSE,11,10%,8.8,13.2
FALSE,S_36952,36952,PARAGLEX,GLEBA S A,"PARAQUAT DICLORURO 27,6%",III,FALSE,22,5%,17.6,26.4
FALSE,S_36950,36950,PLADOX,BASF ARGENTINA S A,"EPOXICONAZOLE 5%## PIRACLOSTROBIN 13,3%",II,FALSE,22,20%,17.6,26.4
FALSE,S_36949,36949,RENASTE,BASF ARGENTINA S A,"EPOXICONAZOLE 5%## PIRACLOSTROBIN 13,3%",II,FALSE,7,2%,5.6,8.4
FALSE,S_36948,36948,IMIDACAMPO 70,PROCHEM BIO SA.,IMIDACLOPRID 70%,II,FALSE,6,7%,4.8,7.2
FALSE,S_36942,36942,ERRASIN WDG,CHEMOTECNICA SOCIEDAD ANONIMA,METSULFURON METIL 60%,III,FALSE,24,11%,19.2,28.8
FALSE,S_36940,36940,ARGENFRUT SUPREME GREEN,GULF OIL ARGENTINA S.A.,ACEITE MINERAL 86%,IV,FALSE,15,0%,12,18
TRUE,S_36938,36938,IMAZETAPIR CONTROLER,AGROFACIL S A,"IMAZETAPIR 10,6%",III,FALSE,8,2%,6.4,9.6
FALSE,S_36937,36937,"CONTROL 2,4D",AGROFACIL S A,"2,4 D 60%",II,FALSE,15,8%,12,18
FALSE,S_36936,36936,FOGO SF,SURCOS S.A.,"PARAQUAT DICLORURO 27,6%",II,FALSE,13,5%,10.4,15.6
FALSE,S_36935,36935,TITANIUM WDG,BORCHES Y CIA S A,CLORIMURON ETIL 25%,IV,FALSE,23,19%,18.4,27.6
FALSE,S_36934,36934,DEDALO RED SURCOS,SURCOS S.A.,"2,4 D 60%",III,FALSE,15,8%,12,18
FALSE,S_36933,36933,ATRAZINA PROCHEM BIO,PROCHEM BIO SA.,ATRAZINA 90%,III,FALSE,24,13%,19.2,28.8
FALSE,S_36932,36932,GAUCHO 60 FS INCOLORO SEMILLERO,BAYER SOCIEDAD ANONIMA,IMIDACLOPRID 60%,II,FALSE,12,14%,9.6,14.4
FALSE,S_36928,36928,SPADA 60 WG,UPL ARGENTINA S.A.,PROPANIL 60%,III,FALSE,7,13%,5.6,8.4
FALSE,S_36922,36922,IMAZETAPIR SIGMA,VITERRA ACOPIO S. A.,"IMAZETAPIR 10,6%",III,FALSE,6,3%,4.8,7.2
FALSE,S_36920,36920,GLIFOSATO 74.7 KEMSURE,AGROEMPRESA COLON  S.A.,"GLIFOSATO 74,7%",IV,FALSE,25,23%,20,30
FALSE,S_36919,36919,HALOXI LPU ARN EBC,ENRIQUE M BAYA CASAL S A,"HALOXIFOP-P METIL 3,11%",III,FALSE,19,10%,15.2,22.8
FALSE,S_36917,36917,CHECK MATE VMB,NASTIA S.R.L.,"LAVANDULIL SENECIOATO 8,61%",IV,FALSE,10,1%,8,12
FALSE,S_36916,36916,TENDAL,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,BIFENTRIN 10%,II,FALSE,5,16%,4,6
FALSE,S_36915,36915,CIRCUS,AGROFINA S A,CIPROCONAZOLE 10%,III,FALSE,18,11%,14.4,21.6
FALSE,S_36914,36914,METSUL 60 WG FALCROP,FALCROP S.A.,METSULFURON METIL 60%,III,FALSE,12,19%,9.6,14.4
FALSE,S_36913,36913,"DAARGUS 2,4D AMINA",REOPEN S A,"2,4 D 60,2%",III,FALSE,17,13%,13.6,20.4
FALSE,S_36912,36912,DOUGLAS,NOVA  S. A. U.,DIFENOCONAZOLE 25%## PROPICONAZOLE 25%,II,FALSE,7,17%,5.6,8.4
FALSE,S_36911,36911,BUFFER,PRODINSA ARGENTINA S A,ALCOHOL GRASO ETOXILADO 12%## ALCOHOL LAURICO ETOXILADO 12%,III,FALSE,16,20%,12.8,19.2
FALSE,S_36910,36910,MECTINA RED SURCOS,SURCOS S.A.,"ABAMECTINA 1,8%",III,FALSE,12,7%,9.6,14.4
FALSE,S_36909,36909,POLIMERO,SURCOS S.A.,"FENOXAPROP-P ETIL 6,9%",III,FALSE,25,6%,20,30
FALSE,S_36907,36907,BIFENTRIN SHARDA 25 EC,SHARDA CROPCHEM LIMITED  SUC.EMP.EXT.,BIFENTRIN 25%,II,FALSE,16,2%,12.8,19.2
FALSE,S_36906,36906,ROBUST 43,FITOQUIMICA S.A.,TEBUCONAZOLE 43%,IV,FALSE,16,22%,12.8,19.2
FALSE,S_36905,36905,TOPGUARD,,"FLUTRIAFOL 12,5%",III,FALSE,22,24%,17.6,26.4
FALSE,S_36902,36902,ADHER FOL OLEO,LABORATORIOS BAHER S. A.,ACEITE DE SOJA 86%,IV,FALSE,15,12%,12,18
FALSE,S_36901,36901,PROPI 25,SINER S A,PROPICONAZOLE 25%,II,FALSE,18,23%,14.4,21.6
FALSE,S_36900,36900,CAMPOSAR 72,PROCHEM BIO SA.,M.S.M.A. 72%,II,FALSE,18,13%,14.4,21.6
FALSE,S_36899,36899,PRIFO,SHARDA CROPCHEM LIMITED  SUC.EMP.EXT.,DIFENOCONAZOLE 25%## PROPICONAZOLE 25%,III,FALSE,25,13%,20,30
FALSE,S_36896,36896,FOMESA MAX 25,SIPCAM ARGENTINA S.R.L.,"FOMESAFEN 26,25%",III,FALSE,6,5%,4.8,7.2
FALSE,S_36895,36895,SUPERESTRELLA,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,"GLIFOSATO 64,7%",IV,FALSE,8,6%,6.4,9.6
FALSE,S_36894,36894,EXCELSO,AGM ARGENTINA S. A.,"LAMBDA-CIALOTRINA 10,6%## TIAMETOXAM 14,1%",III,FALSE,12,9%,9.6,14.4
FALSE,S_36892,36892,CAUDILLO,NOVA  S. A. U.,"DIFENOCONAZOLE 3,69%## IMIDACLOPRID 12%## METALAXIL ,62%",IV,FALSE,21,4%,16.8,25.2
FALSE,S_36891,36891,CONCORDE RM,SUMMIT AGRO ARGENTINA S A,METOMINOSTROBIN 15%## TEBUCONAZOLE 30%,II,FALSE,14,15%,11.2,16.8
FALSE,S_36890,36890,MAXIM �  EVOLUTION,SYNGENTA AGRO SOCIEDAD ANONIMA,"FLUDIOXONIL 2,5%## METALAXIL -M 2%## TIABENDAZOL 15%",IV,FALSE,16,2%,12.8,19.2
FALSE,S_36889,36889,HARLEY WG,GLEBA S A,IMAZAPIC 70%,III,FALSE,9,15%,7.2,10.8
FALSE,S_36886,36886,MAZA,GLEBA S A,"IMAZAPIR 58,9%",III,FALSE,8,18%,6.4,9.6
FALSE,S_36885,36885,PARAQUAT MACRO PROTECT,LDC ARGENTINA S.A.,"PARAQUAT DICLORURO 27,6%",III,FALSE,11,18%,8.8,13.2
FALSE,S_36883,36883,MIFOS P SL,CHEMOTECNICA SOCIEDAD ANONIMA,GLIFOSATO 62%,IV,FALSE,22,25%,17.6,26.4
FALSE,S_36882,36882,GIZMO,SUMITOMO CHEMICAL ARGENTINA S.A.,CLODINAFOP PROPARGIL 24%## CLOQUINTOCET MEXIL 6%,II,FALSE,20,24%,16,24
FALSE,S_36873,36873,CKC METALAXIL MAX,LABORATORIOS C.K.C. ARGENTINA S.A.,METALAXIL 35%,II,FALSE,22,5%,17.6,26.4
FALSE,S_36872,36872,SEGAL,GLEBA S A,"IMAZETAPIR 11,22%",III,FALSE,6,19%,4.8,7.2
FALSE,S_36871,36871,HELMET,HELM ARGENTINA S R L,METOLACLORO 96%,III,FALSE,25,15%,20,30
FALSE,S_36869,36869,HERO,FMC QUIMICA SOCIEDAD ANONIMA,BIFENTRIN 18%## ZETAMETRINA 20%,II,FALSE,19,11%,15.2,22.8
FALSE,S_36863,36863,CLORIMURON RED SURCOS,SURCOS S.A.,CLORIMURON ETIL 25%,III,FALSE,18,19%,14.4,21.6
FALSE,S_36862,36862,TIODICARB FOLIAR FALCROP,FALCROP S.A.,TIODICARB 35%,II,FALSE,19,3%,15.2,22.8
FALSE,S_36861,36861,PARAQUAT FARM CHEMICALS,FARM CHEMICALS ARGENTINA S.R.L,"PARAQUAT DICLORURO 27,6%",II,FALSE,19,10%,15.2,22.8
FALSE,S_36859,36859,LA TIJERETA PLATINUM,MONSANTO ARGENTINA SRL,"GLIFOSATO 58,8%",IV,FALSE,21,17%,16.8,25.2
FALSE,S_36857,36857,LAXIL SQ,SERV - QUIM S.A.,METALAXIL 35%,II,FALSE,20,2%,16,24
FALSE,S_36856,36856,AGROTEC SUPER PLUS,MARKETING AGRICOLA S.R.L.,ACIDO FOSFORICO 70%,IV,FALSE,13,7%,10.4,15.6
FALSE,S_36855,36855,AGROTEC-A,MARKETING AGRICOLA S.R.L.,ACIDO FOSFORICO 70%,IV,FALSE,8,1%,6.4,9.6
FALSE,S_36854,36854,AGROTEC-S,MARKETING AGRICOLA S.R.L.,ACIDO FOSFORICO 70%,IV,FALSE,25,1%,20,30
FALSE,S_36853,36853,AGRIMAX,MARKETING AGRICOLA S.R.L.,ACIDO FOSFORICO 70%,IV,FALSE,18,22%,14.4,21.6
FALSE,S_36850,36850,METOLACLOR INSUAGRO,INSUMOS AGROQUIMICOS SOCIEDAD ANONIMA,METOLACLORO 96%,III,FALSE,10,23%,8,12
FALSE,S_36848,36848,PARAQUAT KEMSURE,AGROEMPRESA COLON  S.A.,"PARAQUAT DICLORURO 27,6%",III,FALSE,18,12%,14.4,21.6
FALSE,S_36843,36843,DAARGUS FENOXA O/W,REOPEN S A,FENOXAPROP-P ETIL 11%,III,FALSE,24,6%,19.2,28.8
FALSE,S_36842,36842,CALDO BORDOLES,AGROSPEC ARGENTINA S.A.,"SULFATO TETRACUPRICO TRICALCICO 84,65%",III,FALSE,14,23%,11.2,16.8
FALSE,S_36841,36841,FENOX ADN,ADN AGRO S.A.,"FENOXAPROP-P ETIL 6,9%",III,FALSE,24,6%,19.2,28.8
FALSE,S_36839,36839,TRIFLOX 50,AGROFINA S A,TRIFLOXISTROBIN 50%,III,FALSE,9,18%,7.2,10.8
FALSE,S_36837,36837,AGRO OLEO,SANTOS VEGA MACARIO,ACEITE DE SOJA 86%,IV,FALSE,8,7%,6.4,9.6
FALSE,S_36836,36836,ZAMPRO DM,BASF ARGENTINA S A,"AMETOCTRADIN 30%## DIMETOMORF 22,5%",II,FALSE,15,9%,12,18
FALSE,S_36835,36835,RAK Cp M,BASF ARGENTINA S A,"(E,E)8,10-DODECADIENOL 7,6%",III,FALSE,10,23%,8,12
FALSE,S_36834,36834,TRIMAX 25,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,TEBUCONAZOLE 25%,III,FALSE,12,8%,9.6,14.4
FALSE,S_36833,36833,SYNERGY,SUMITOMO CHEMICAL ARGENTINA S.A.,IMIDACLOPRID 35%## LAMBDA-CIALOTRINA 10%,II,FALSE,17,19%,13.6,20.4
FALSE,S_36832,36832,ADAMA SPHINX SUPRA,ADAMA ARGENTINA SOCIEDAD ANONIMA,CLOROTALONIL 40%## DIMETOMORF 8%,III,FALSE,11,20%,8.8,13.2
FALSE,S_36831,36831,LIGATE,CORTEVA AGRISCIENCE ARGENTINA SRL,CLORIMURON ETIL 20%## SULFOMETURON METIL 15%,IV,FALSE,18,3%,14.4,21.6
FALSE,S_36830,36830,HANARO,SUMMIT AGRO ARGENTINA S A,BISTRIFLURON 10%,III,FALSE,20,2%,16,24
FALSE,S_36829,36829,PREVENTOR 50,GENBRA ARGENTINA S.A.,CARBENDAZIM 50%,III,FALSE,12,11%,9.6,14.4
FALSE,S_36827,36827,IMIDA 60 SEMILLERO,HELM ARGENTINA S R L,IMIDACLOPRID 60%,II,FALSE,8,9%,6.4,9.6
FALSE,S_36825,36825,LAMBDA 25 AGM,AGM ARGENTINA S. A.,LAMBDA-CIALOTRINA 25%,II,FALSE,8,3%,6.4,9.6
FALSE,S_36822,36822,INOVAT,UPL ARGENTINA S.A.,"IMAZETAPIR 10,6%",IV,FALSE,9,3%,7.2,10.8
FALSE,S_36821,36821,RIZOSPRAY CORRECTOR SECUESTRANTE,RIZOBACTER ARGENTINA S A,"MEZCLA DE ACIDOS FOSFONICOS DTPMP + ATMP 48,74%",II,FALSE,9,6%,7.2,10.8
FALSE,S_36820,36820,SUCKER L 36,BENOC ARGENTINA S R L,HIDRAZIDA MALEICA 36%,IV,FALSE,13,21%,10.4,15.6
FALSE,S_36819,36819,"2,4D AMINA ACA",ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,"2,4 D 58,4%",III,FALSE,20,19%,16,24
FALSE,S_36818,36818,CLORIMURON FALCROP,FALCROP S.A.,CLORIMURON ETIL 25%,II,FALSE,18,4%,14.4,21.6
FALSE,S_36817,36817,NIEBLA PLUS,D'AMATO JOSE LUIS,"ALCOHOL GRASO ETOXILADO 13,2%",III,FALSE,10,13%,8,12
FALSE,S_36816,36816,TS ACTIVE Locker de pulverizaci�n,QUIMADH SOCIEDAD DE RESPONSABILIDAD LIMITADA,DODECIL BENCEN SULFONICO TRIETANOLAMINA NONILFENOL ETOXILADO 74%,III,FALSE,10,9%,8,12
FALSE,S_36815,36815,"PARAQUAT 27,6",SUMITOMO CHEMICAL ARGENTINA S.A.,"PARAQUAT DICLORURO 27,6%",III,FALSE,13,8%,10.4,15.6
FALSE,S_36813,36813,MARGEN,ASOCIACION DE COOPERATIVAS ARGENTINAS COOP LTDA,METOLACLORO 96%,III,FALSE,20,17%,16,24
FALSE,S_36812,36812,LUFEN 5 EC,SHARDA CROPCHEM LIMITED  SUC.EMP.EXT.,LUFENURON 5%,III,FALSE,8,2%,6.4,9.6
FALSE,S_36806,36806,ATRAZINA MACRO PROTECT 90 WG,LDC ARGENTINA S.A.,ATRAZINA 90%,IV,FALSE,5,20%,4,6
FALSE,S_36805,36805,IMAZETAPIR 75 AGM,AGM ARGENTINA S. A.,IMAZETAPIR 75%,III,FALSE,19,16%,15.2,22.8
FALSE,S_36804,36804,PARAQUAT PHILAGRO,PHILAGRO S.A,"PARAQUAT DICLORURO 27,6%",III,FALSE,18,12%,14.4,21.6
FALSE,S_36803,36803,QUIZALOFOP FALCROP,FALCROP S.A.,"QUIZALOFOP-P ETIL 1,8%",III,FALSE,10,19%,8,12
FALSE,S_36801,36801,ARAZETAPIR 10,ARANAMI S.A.,IMAZETAPIR 10%,III,FALSE,16,17%,12.8,19.2
FALSE,S_36798,36798,ATRAX 90,SINER S A,ATRAZINA 90%,III,FALSE,25,21%,20,30
FALSE,S_36797,36797,AMEX 80,SINER S A,AMETRINA 80%,II,FALSE,15,25%,12,18
FALSE,S_36795,36795,ATRAZINA 90 KEMSURE,AGROEMPRESA COLON  S.A.,ATRAZINA 90%,III,FALSE,21,8%,16.8,25.2
FALSE,S_36793,36793,SHAFEN,SHARDA CROPCHEM LIMITED  SUC.EMP.EXT.,FOMESAFEN 25%,III,FALSE,11,16%,8.8,13.2
FALSE,S_36792,36792,SENSEI,HELM ARGENTINA S R L,LAMBDA-CIALOTRINA 5%,III,FALSE,12,14%,9.6,14.4
FALSE,S_36791,36791,GLIFOSATO 48 SIGMA,SIGMA AGRO SA,GLIFOSATO 48%,III,FALSE,7,4%,5.6,8.4
FALSE,S_36790,36790,SOLVIGO �,SYNGENTA AGRO SOCIEDAD ANONIMA,"ABAMECTINA 3,6%## TIAMETOXAM 7,2%",II,FALSE,14,3%,11.2,16.8
FALSE,S_36789,36789,ARBUS SURCOS,SURCOS S.A.,"CARBENDAZIM 25%## TEBUCONAZOLE 12,5%",III,FALSE,7,7%,5.6,8.4
